source,job_id,job_title,company,location,posted_date,url,salary_min_raw,salary_max_raw,parsed_title,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,hard_skills,soft_skills,education,job_category
LinkedIn,4388240112.0,Software Tester / QA Engineer,"Zones, LLC","Parkville, MO",11-04-26,https://www.linkedin.com/jobs/view/4388240112,,,Software Tester / QA Engineer,junior,,contract,onsite,104000.0,124800.0,"manual testing, automated testing, automated test scripts, test automation frameworks, regression testing, QA processes","collaboration, continuous improvement, analysis",unknown,software-eng
LinkedIn,4364984677.0,Quality Assurance Engineer,Serpa,"Visalia, CA",25-03-26,https://www.linkedin.com/jobs/view/4364984677,,,Quality Assurance Engineer,mid,,full-time,onsite,,,"SOP creation, version control, audits, mechanical criteria, pneumatic criteria, electrical criteria, build travelers/routers, checklists, acceptance criteria, sampling plans, root cause analysis, first pass yield, non-conformance tracking, prints, schematics, inspection plans, control plans, FAI, in-process inspections, final inspections, automation assembly, CAD design, automated equipment","hands-on, communication, multi-tasking, prioritization, attention to detail, coaching, training",unknown,other
LinkedIn,4397397608.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Idaho, United States",04-04-26,https://www.linkedin.com/jobs/view/4397397608,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift, data analysis, data visualization, AI model evaluation","problem-solving, writing skills, grammar",bachelor,software-eng
LinkedIn,4397385881.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Delaware, United States",04-04-26,https://www.linkedin.com/jobs/view/4397385881,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift, data analysis, data visualization, AI model evaluation","problem-solving, writing skills, grammar",bachelor,software-eng
LinkedIn,4397383988.0,Manual QA Engineer - AI Trainer,DataAnnotation,"New Jersey, United States",04-04-26,https://www.linkedin.com/jobs/view/4397383988,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, data analysis, data visualization, AI, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift","problem-solving, communication, attention to detail, autonomy",bachelor,software-eng
LinkedIn,4397384990.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Nevada, United States",04-04-26,https://www.linkedin.com/jobs/view/4397384990,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, data analysis, data visualization, AI, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift","problem-solving, communication, attention to detail, autonomy",bachelor,software-eng
LinkedIn,4398833852.0,Senior Quality Assurance Engineer,Signify Technology,"New York, United States",09-04-26,https://www.linkedin.com/jobs/view/4398833852,,,Senior Quality Assurance Engineer,senior,7.0,full-time,hybrid,,,"QA automation, testing pipelines, application security, vulnerability scans, penetration testing, AI tooling, release management, Selenium, Playwright, Cypress, AI, DAST, SAST, code review","ownership, collaboration, leadership, communication, problem-solving, adaptability",unknown,software-eng
LinkedIn,4397388592.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Tennessee, United States",04-04-26,https://www.linkedin.com/jobs/view/4397388592,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, data analysis, data visualization, AI, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift","problem-solving, communication, attention to detail, autonomy",bachelor,software-eng
LinkedIn,4393886055.0,Quality Assurance Engineer,Programmers.io,"Colorado, United States",03-04-26,https://www.linkedin.com/jobs/view/4393886055,,,Quality Assurance Engineer,mid,6.0,full-time,onsite,,,"manual testing, automated testing, test planning, defect management, web applications, mobile applications, automated test scripts, Selenium, JIRA, TestNG, API testing, Postman, Rest Assured, Agile, Scrum, SDLC, STLC",collaboration,unknown,software-eng
LinkedIn,4386969430.0,Salesforce QA Engineer,SS&C Technologies,United States,08-04-26,https://www.linkedin.com/jobs/view/4386969430,,,Salesforce QA Engineer,mid,3.0,full-time,hybrid,,,"test plans, test cases, test scripts, functional testing, regression testing, Salesforce, integration testing, CPQ, Zuora, DocuSign, defect tracking, release management, automated testing, Agile, Scrum","collaboration, continuous improvement",unknown,software-eng
LinkedIn,4398514605.0,Quality Assurance Validation,Hays,New York City Metropolitan Area,07-04-26,https://www.linkedin.com/jobs/view/4398514605,,,Quality Assurance Validation,mid,3.0,unknown,unknown,,,"validation, GMP, aseptic processing, risk assessments, IQ/OQ/PQ, computerized system validation (CSV), data integrity, 21 CFR Part 11, aseptic process simulations, equipment sterilization validation, sterile filtration, CAPA, environmental monitoring, SOPs, FDA regulations, EMA regulations, ICH Q7, ICH Q10, Annex 1","communication, collaboration, problem-solving, attention to detail",bachelor,other
LinkedIn,4397407038.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Hawaii, United States",04-04-26,https://www.linkedin.com/jobs/view/4397407038,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, data analysis, data visualization, AI, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift","problem-solving, communication, attention to detail, autonomy",bachelor,software-eng
LinkedIn,4387398228.0,Senior Quality Assurance Engineer,Optomi,United States,19-03-26,https://www.linkedin.com/jobs/view/4387398228,,,Senior Quality Assurance Engineer,senior,,unknown,unknown,,,"ServiceNow, ServiceNow HRSD, functional testing, regression testing, integration testing, API testing, test plans, test cases, test scripts, QA methodologies, test automation frameworks, ServiceNow ATF, AI, chatbot platforms","collaboration, problem-solving, analytical skills, critical thinking",unknown,software-eng
LinkedIn,4397386739.0,Manual QA Engineer - AI Trainer,DataAnnotation,"South Carolina, United States",04-04-26,https://www.linkedin.com/jobs/view/4397386739,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, data analysis, data visualization, AI, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift","problem-solving, communication, attention to detail, autonomy",bachelor,software-eng
LinkedIn,4386830543.0,Quality Assurance Engineer,Octave,"Madison, AL",08-04-26,https://www.linkedin.com/jobs/view/4386830543,,,Quality Assurance Engineer,senior,5.0,full-time,remote,,,"Agile, SAFe, TDD, BDD, manual testing, automated testing, Playwright, functional testing, integration testing, regression testing, exploratory testing, Azure DevOps, test management, defect tracking, root cause analysis, Windows 11, Microsoft Office","ownership, collaboration, problem-solving, communication, accountability, continuous improvement",bachelor,software-eng
LinkedIn,4387036817.0,Test Engineer,EVONA,"Texas, United States",23-03-26,https://www.linkedin.com/jobs/view/4387036817,,,Test Engineer,unknown,2.0,full-time,unknown,,,"mechanical testing, environmental testing, test plan development, test procedure development, tooling, data analysis, root-cause investigations, manufacturing engineering","communication, collaboration, troubleshooting",bachelor,other
LinkedIn,4397396476.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Maryland, United States",04-04-26,https://www.linkedin.com/jobs/view/4397396476,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift, data analysis, data visualization","flexibility, autonomy, communication",bachelor,software-eng
LinkedIn,4398531661.0,Sr QA Engineer (Manual + Automation),Xpoint,United States,07-04-26,https://www.linkedin.com/jobs/view/4398531661,,,Sr QA Engineer (Manual + Automation),senior,8.0,full-time,hybrid,,,"test automation, mobile application testing, desktop application testing, Selenium, Appium, Java, Python, AWS, CI/CD, test case management, defect management, backend API testing, performance testing, load testing, geolocation testing","accountability, collaboration, continuous improvement, innovation, mentoring, problem-solving, communication, ownership, decision-making, adaptability",bachelor,software-eng
LinkedIn,4397382972.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Wyoming, United States",04-04-26,https://www.linkedin.com/jobs/view/4397382972,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift, data analysis, data visualization","flexibility, autonomy, communication",bachelor,software-eng
LinkedIn,4400571528.0,Quality Assurance Engineer -- SAHDC5766588,Compunnel Inc.,"Hebron, KY",10-04-26,https://www.linkedin.com/jobs/view/4400571528,,,Quality Assurance Engineer,unknown,5.0,full-time,onsite,,,"validation protocols, Test Method Validation (TMV), Analytical Qualification (AQ), spreadsheet validation, process validation, quality management systems (QMS), auditing, 21 CFR Part 820, ISO 13485, Microsoft Excel","collaboration, attention to detail",unknown,other
LinkedIn,4386109356.0,Software QA Engineer lI,Innoflight,"San Diego, CA",11-04-26,https://www.linkedin.com/jobs/view/4386109356,,,Software QA Engineer lI,mid,,full-time,onsite,,,"software testing, test plan development, test case development, defect tracking, software builds, release management, version control, configuration management, SVN, CMMI, AS9100D, code review, requirements traceability","collaboration, process improvement",unknown,software-eng
LinkedIn,4398676368.0,QA Engineer,Linde,"Tonawanda, NY",09-04-26,https://www.linkedin.com/jobs/view/4398676368,,,QA Engineer,mid,3.0,full-time,onsite,90000.0,132000.0,"ISO9001, FSSC22000, FDA regulations, auditing, process validation, standard operating procedures (SOPs)","interpersonal skills, problem-solving, organizational skills",bachelor,other
LinkedIn,4397394564.0,Manual QA Engineer - AI Trainer,DataAnnotation,"Ohio, United States",04-04-26,https://www.linkedin.com/jobs/view/4397394564,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift, data analysis, data visualization","flexibility, autonomy, communication",bachelor,software-eng
LinkedIn,4397389793.0,Manual QA Engineer - AI Trainer,DataAnnotation,"North Dakota, United States",04-04-26,https://www.linkedin.com/jobs/view/4397389793,,,Manual QA Engineer - AI Trainer,unknown,,contract,remote,104000.0,156000.0,"Android development, Kotlin, JavaScript, TypeScript, Python, C, C#, C++, React, Go, Java, Swift, data analysis, data visualization","flexibility, autonomy, communication",bachelor,software-eng
LinkedIn,4401052853.0,QA Engineer (Automated Testing),Sundayy,United States,13-04-26,https://www.linkedin.com/jobs/view/4401052853,,,QA Engineer (Automated Testing),mid,5.0,full-time,remote,,,"automated testing, test frameworks, test suites, functional testing, integration testing, regression testing, API testing, Selenium, Cypress, Playwright, pytest, JUnit, Postman, CI/CD, accessibility checks, Section 508, WCAG, Newman, performance testing, JMeter, Gatling, Jenkins, GitLab CI, CodeBuild, CodePipeline, security testing, Docker, Kubernetes","collaboration, innovation, mentoring, continuous improvement",bachelor,software-eng
USAJobs,,Computer Scientist/ Computer Engineer- Direct Hire Authority,Air Force Materiel Command,"Edwards AFB, California, Eglin AFB, Florida, Holloman AFB, New Mexico, Nellis AFB, Nevada, Arnold AFB, Tennessee, Hill AFB, Utah",03-04-26,https://www.usajobs.gov:443/job/863855200,89508.0,138370.0,Computer Scientist/ Computer Engineer,senior,,full-time,onsite,89508.0,138370.0,software engineering,,unknown,software-eng
USAJobs,,ENGINEER/SCIENTIST,Naval Sea Systems Command,"Dahlgren, Virginia",04-02-26,https://www.usajobs.gov:443/job/856246000,102415.0,158322.0,Quality Assurance Specialist (Shipbuilding),unknown,,full-time,onsite,76463.0,99404.0,"quality assurance, shipbuilding",,unknown,other
